"Site","Phase","Taxon","Family","Genus","domestic_wild","Proportion_per_Phase","Ubquity","Period"
"'Afula","AF_MB","Avena sp.","Poaceae","Avena","W",3,50,"Middle Bronze Age"
"'Afula","AF_MB","Cicer pinnatifidum","Fabaceae","Cicer","W",6,50,"Middle Bronze Age"
"'Afula","AF_MB","Poaceae indet.","Poaceae","-","W",8,50,"Middle Bronze Age"
"'Afula","AF_MB","Hordeum sp. rachis internodes","Poaceae","Hordeum","W",3,50,"Middle Bronze Age"
"'Afula","AF_MB","Hordeum distichum/vulgare grain (hulled)","Poaceae","Hordeum","D",11,50,"Middle Bronze Age"
"'Afula","AF_MB","Hordeum sp. (wild)","Poaceae","Hordeum","W",6,50,"Middle Bronze Age"
"'Afula","AF_MB","indeterminata","-","-","W",8,50,"Middle Bronze Age"
"'Afula","AF_MB","Papilionaceae indet.","Fabaceae","-","W",6,50,"Middle Bronze Age"
"'Afula","AF_MB","Phalaris sp.","Poaceae","Phalaris","W",3,50,"Middle Bronze Age"
"'Afula","AF_MB","Triticum dicoccum grains","Poaceae","Triticum","D",3,50,"Middle Bronze Age"
"'Afula","AF_MB","Triticum dicoccum spikelet forks","Poaceae","Triticum","D",28,50,"Middle Bronze Age"
"'Afula","AF_MB","Triticum species free threshing wheat tetraploid grains","Poaceae","Triticum","D",3,50,"Middle Bronze Age"
"'Afula","AF_MB","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",14,100,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Adonis sp.","Ranunculaceae","Adonis","W",0,20,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Galium spurium L.","Rubiaceae","Galium","W",0,20,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",11,100,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Lathyrus sativus L.","Fabaceae","Lathyrus","D",1,40,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Lens culinaris Medik.","Fabaceae","Lens","D",0,100,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Linum usitatissimum L.","Linaceae","Linum","D",0,40,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Lolium remotum Schrank","Poaceae","Lolium","W",0,20,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Panicum miliaceum","Poaceae","Panicum","D",0,20,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Potamogeton sp.","Potamogetonaceae","Potamogeton","W",0,20,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Sherardia arvensis L.","Rubiaceae","Sherardia","W",0,20,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Triticum dicoccum grains","Poaceae","Triticum","D",0,20,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Triticum dicoccum glume bases","Poaceae","Triticum","D",0,40,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Triticum monococcum glume bases","Poaceae","Triticum","D",0,40,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",0,80,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",17,100,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Vicia faba L.","Fabaceae","Vicia","D",71,100,"Middle Bronze Age"
"Agios Mamas","AM_MBA","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,60,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Cereal indeterminate grains","Poaceae","-","D",0,100,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Chenopodiaceae indet.","Chenopodiaceae","-","W",0,67,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Brassicaceae indet.","Brassicaceae","-","W",0,33,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Ficus carica L.","Moraceae","Ficus","D",0,100,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Galium spurium L.","Rubiaceae","Galium","W",0,33,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Poaceae indet.","Poaceae","-","W",0,33,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",0,67,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Fabaceae sat. indet.","Fabaceae","-","D",0,33,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Lens culinaris Medik.","Fabaceae","Lens","D",0,33,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Lithospermum arvense L.","Boraginaceae","Lithospermum","W",0,33,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Lolium temulentum L.","Poaceae","Lolium","W",0,67,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Triticum dicoccum grains","Poaceae","Triticum","D",0,67,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",0,100,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",0,33,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAI","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,100,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Anchusa L. sp.","Boraginaceae","Anchusa","W",0,0,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Avena sp.","Poaceae","Avena","W",0,7,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Boraginaceae indeterminate","Boraginaceae","-","W",0,20,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Caryophyllaceae indet.","Caryophyllaceae","-","W",0,7,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Cereal indeterminate grains","Poaceae","-","D",0,53,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Chenopodiaceae indet.","Chenopodiaceae","-","W",0,20,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Brassicaceae indet.","Brassicaceae","-","W",0,13,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Cyperaceae indet.","Cyperaceae","-","W",0,20,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Ficus carica L.","Moraceae","Ficus","D",0,60,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Galium spurium L.","Rubiaceae","Galium","W",0,20,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Poaceae indet.","Poaceae","-","W",0,47,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",0,73,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Lathyrus sativus L.","Fabaceae","Lathyrus","D",0,20,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Fabaceae sat. indet.","Fabaceae","-","D",0,47,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Lens culinaris Medik.","Fabaceae","Lens","D",0,33,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Linum usitatissimum L.","Linaceae","Linum","D",0,7,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Lithospermum arvense L.","Boraginaceae","Lithospermum","W",0,40,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Lolium temulentum L.","Poaceae","Lolium","W",0,20,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Medicago sp.","Fabaceae","Medicago","W",0,13,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Onopordum sp. L.","Asteraceae","Onopordum","W",0,0,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Polygonaceae indet.","Polygonaceae","-","W",0,33,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Rumex acetosella L.","Polygonaceae","Rumex","W",0,20,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Sambucus ebulus L.","Caprifoliaceae","Sambucus","W",0,20,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Scrophulariaceae indeterminate","Scrophulariaceae","-","W",0,7,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Triticum dicoccum grains","Poaceae","Triticum","D",0,93,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",0,93,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Triticum spelta grains","Poaceae","Triticum","D",0,7,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",0,20,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Vicia faba L.","Fabaceae","Vicia","D",0,7,"Middle Bronze Age"
"Argissa-Magoula","ARG-MBAII","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,73,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Acacia/Prosopis","Fabaceae","Acacia/Prosopis","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Anthemis sp. L.","Asteraceae","Anthemis","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Anthemis tinctoria L.","Asteraceae","Anthemis","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Apium graveolens","Apiaceae","Apium","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Avena sp.","Poaceae","Avena","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Bupleurum lancifolium","Apiaceae","Bupleurum","W",1,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Calendula arvensis L.","Asteraceae","Calendula","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Chenopodium murale L.","Chenopodiaceae","Chenopodium","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Chenopodium sp.","Chenopodiaceae","Chenopodium","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Cicer arietinum L.","Fabaceae","Cicer","D",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Ficus carica L.","Moraceae","Ficus","D",0,20,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Galium tricornutum Dandy","Rubiaceae","Galium","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Poaceae indet.","Poaceae","-","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Hordeum distichum/vulgare grain (hulled)","Poaceae","Hordeum","D",12,50,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Hordeum vulgare rachis","Poaceae","Hordeum","D",3,20,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Lens culinaris Medik.","Fabaceae","Lens","D",2,20,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Linum sp.","Linaceae","Linum","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Linum usitatissimum L.","Linaceae","Linum","D",2,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Lolium rigidum Gaudin","Poaceae","Lolium","W",1,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Lolium sp.","Poaceae","Lolium","W",0,30,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Lolium temulentum L.","Poaceae","Lolium","W",9,30,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Malvaceae indet.","Malvaceae","-","W",1,20,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Malva parviflora L.","Malvaceae","Malva","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Malva sp.","Malvaceae","Malva","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Medicago minima (L.) Bart.","Fabaceae","Medicago","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Olea europaea L.","Oleaceae","Olea","D",6,70,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Ononis serrata","Fabaceae","Ononis","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Paronychia sp.","Caryophyllaceae","Paronychia","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Phalaris paradoxa L.","Poaceae","Phalaris","W",4,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Phalaris paradoxa L. spikelet base","Poaceae","Phalaris","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Phalaris paradoxa/minor","Poaceae","Phalaris","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Picris altissima","Asteraceae","Picris","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Pistacia atlantica Desf.","Anacardiaceae","Pistacia","D",0,20,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Prosopis farcta (Banks & Sol.) Macbride in Contrib. Gray Herb","Fabaceae","Prosopis","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Punica granatum L.","Punicaceae","Punica","D",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Punica sp. L. wood","Punicaceae","Punica","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Rumex conglomeratus Murray","Polygonaceae","Rumex","W",0,20,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Rumex sp.","Polygonaceae","Rumex","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Scirpoides holoschoenus (L.) Sojak","Cyperaceae","Scirpoides","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Solanum nigrum/villosum","Solanaceae","Solanum","W",3,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Stipa arabica","Poaceae","Stipa","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Suaeda sp.","Chenopodiaceae","Suaeda","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Trifolium arvense L.","Fabaceae","Trifolium","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Triticum dicoccum grains","Poaceae","Triticum","D",3,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Triticum species indeterminate free threshing wheat grains","Poaceae","Triticum","D",19,40,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Triticum species indeterminate fr thr/gl wheat rachis","Poaceae","Triticum","D",3,30,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Apiaceae indeterminate","Apiaceae","-","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Valerianella truncata Betcke","Valerianaceae","Valerianella","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Vicieae","Fabaceae","Vicieae","W",0,10,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Vicieae","Fabaceae","Vicieae","W",2,20,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",4,20,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Vicia/Lathyrus","Fabaceae","Vicia/Lathyrus","W",2,30,"Middle Bronze Age"
"Beth Shean","BS_MBIIB","Vitis vinifera L. pips","Vitaceae","Vitis","D",4,50,"Middle Bronze Age"
"City of David","CD_MBA","Olea europaea L.","Oleaceae","Olea","D",5,0,"Middle Bronze Age"
"City of David","CD_MBA","Olea europaea L. wood","Oleaceae","Olea","D",35,0,"Middle Bronze Age"
"City of David","CD_MBA","Pinus halepensis Miller wood","Pinaceae","Pinus","W",10,0,"Middle Bronze Age"
"City of David","CD_MBA","Pistacia palaestina wood","Anacardiaceae","Pistacia","W",5,0,"Middle Bronze Age"
"City of David","CD_MBA","Pistacia sp. wood","Anacardiaceae","Pistacia","W",10,0,"Middle Bronze Age"
"City of David","CD_MBA","Quercus ithaburensis wood","Fagaceae","Quercus","W",25,0,"Middle Bronze Age"
"City of David","CD_MBA","Vitis vinfera L. wood","Vitaceae","Vitis","D",10,0,"Middle Bronze Age"
"Drachmani","DRA","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",0,0,"Middle Bronze Age"
"Emar","EM_MBA","Adonis sp.","Ranunculaceae","Adonis","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Aegilops sp. grains","Poaceae","Aegilops","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Aegilops sp. glume bases (spikelet bases)","Poaceae","Aegilops","W",0.2290950745,50,"Middle Bronze Age"
"Emar","EM_MBA","Alopecurus sp.","Poaceae","Alopecurus","W",0.2290950745,25,"Middle Bronze Age"
"Emar","EM_MBA","Androsace maxima L.","Primulaceae","Androsace","W",0.2290950745,25,"Middle Bronze Age"
"Emar","EM_MBA","Anthemis cotula L.","Asteraceae","Anthemis","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Arenaria sp.","Caryophyllaceae","Arenaria","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Astragalus sp.","Fabaceae","Astragalus","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Bromus sp.","Poaceae","Bromus","W",3.2073310424,100,"Middle Bronze Age"
"Emar","EM_MBA","Bupleurum sp. L.","Apiaceae","Bupleurum","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Caryophyllaceae/Chenopodiaceae indet.","Caryophyllaceae/Chenopodiaceae","-","W",0.2290950745,25,"Middle Bronze Age"
"Emar","EM_MBA","Caryophyllaceae indet.","Caryophyllaceae","-","W",0.5727376861,50,"Middle Bronze Age"
"Emar","EM_MBA","Cereal indeterminate culm","Poaceae","-","D",4.5819014891,50,"Middle Bronze Age"
"Emar","EM_MBA","Cereal indeterminate grains","Poaceae","-","D",1.1454753723,25,"Middle Bronze Age"
"Emar","EM_MBA","Cereal indeterminate rachis","Poaceae","-","D",0.3436426117,25,"Middle Bronze Age"
"Emar","EM_MBA","Cereal indeterminate roots","Poaceae","-","D",0.4581901489,25,"Middle Bronze Age"
"Emar","EM_MBA","cf. Lens sp.","Fabaceae","Lens","W",0.3436426117,50,"Middle Bronze Age"
"Emar","EM_MBA","Chenopodium sp.","Chenopodiaceae","Chenopodium","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Crucianella type","Rubiaceae","Crucianella","W",0.4581901489,50,"Middle Bronze Age"
"Emar","EM_MBA","Cyperus longus L.","Cyperaceae","Cyperus","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Cyperaceae/Polygonaceae endosperm","Cyperaceae/Polygonaceae","-","W",0.2290950745,25,"Middle Bronze Age"
"Emar","EM_MBA","Cyperaceae, indet. (endosperm)","Cyperaceae","-","W",1.0309278351,25,"Middle Bronze Age"
"Emar","EM_MBA","Echium L. sp.","Boraginaceae","Echium","W",0.3436426117,50,"Middle Bronze Age"
"Emar","EM_MBA","Eremopyrum sp.","Poaceae","Eremopyrum","W",0.3436426117,25,"Middle Bronze Age"
"Emar","EM_MBA","Ficus carica L.","Moraceae","Ficus","D",0.2290950745,50,"Middle Bronze Age"
"Emar","EM_MBA","Galium sp.","Rubiaceae","Galium","W",0.6872852234,75,"Middle Bronze Age"
"Emar","EM_MBA","Glaucium sp.","Papaveraceae","Glaucium","W",0.3436426117,25,"Middle Bronze Age"
"Emar","EM_MBA","Poaceae indet. large","Poaceae","-","W",9.5074455899,75,"Middle Bronze Age"
"Emar","EM_MBA","Poaceae indet. small","Poaceae","-","W",2.1764032073,50,"Middle Bronze Age"
"Emar","EM_MBA","Hordeum distichum/vulgare rachis","Poaceae","Hordeum","D",11.4547537228,50,"Middle Bronze Age"
"Emar","EM_MBA","Hordeum distichum rachis ","Poaceae","Hordeum","D",9.7365406644,75,"Middle Bronze Age"
"Emar","EM_MBA","Hordeum sp. rachis internodes","Poaceae","Hordeum","W",0.4581901489,25,"Middle Bronze Age"
"Emar","EM_MBA","Hordeum distichum/vulgare grain (hulled)","Poaceae","Hordeum","D",18.5567010309,100,"Middle Bronze Age"
"Emar","EM_MBA","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",0.2290950745,25,"Middle Bronze Age"
"Emar","EM_MBA","Hordeum spontaneum rachis internodes","Poaceae","Hordeum","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Hordeum sp. (wild)","Poaceae","Hordeum","W",2.6345933562,50,"Middle Bronze Age"
"Emar","EM_MBA","indeterminata","-","-","W",1.9473081329,75,"Middle Bronze Age"
"Emar","EM_MBA","Lamiaceae indet.","Lamiaceae","-","W",0.2290950745,25,"Middle Bronze Age"
"Emar","EM_MBA","Lathyrus cicera/sativus","Fabaceae","Lathyrus","D",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Fabaceae indeterminate large","Fabaceae","-","W",0.2290950745,25,"Middle Bronze Age"
"Emar","EM_MBA","Fabaceae indeterminate small","Fabaceae","-","W",1.2600229095,75,"Middle Bronze Age"
"Emar","EM_MBA","Lithospermum arvense L., uncarbonized","Boraginaceae","Lithospermum","W",0.2290950745,25,"Middle Bronze Age"
"Emar","EM_MBA","Lithospermum arvense L.","Boraginaceae","Lithospermum","W",1.1454753723,75,"Middle Bronze Age"
"Emar","EM_MBA","Lithospermum L. sp., uncarbonized","Boraginaceae","Lithospermum","W",0.5727376861,50,"Middle Bronze Age"
"Emar","EM_MBA","Lithospermum tenuiflorum","Boraginaceae","Lithospermum","W",0.2290950745,50,"Middle Bronze Age"
"Emar","EM_MBA","Malva sp.","Malvaceae","Malva","W",0.8018327606,25,"Middle Bronze Age"
"Emar","EM_MBA","Ornithogalum/Muscari","Liliaceae","-","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Papaveraceae indeterminate","Papaveraceae","-","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Phalaris sp.","Poaceae","Phalaris","W",16.0366552119,50,"Middle Bronze Age"
"Emar","EM_MBA","Plantago sp.","Plantaginaceae","Plantago","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Polygonum sp.","Polygonaceae","Polygonum","W",0.3436426117,25,"Middle Bronze Age"
"Emar","EM_MBA","Portulaca sp.","Portulacaceae","Portulaca","W",0.4581901489,25,"Middle Bronze Age"
"Emar","EM_MBA","Prosopis farcta (Banks & Sol.) Macbride in Contrib. Gray Herb","Fabaceae","Prosopis","W",0.2290950745,25,"Middle Bronze Age"
"Emar","EM_MBA","Rubia sp.","Rubiaceae","Rubia","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Scirpus maritimus L.","Cyperaceae","Scirpus","W",1.7182130584,50,"Middle Bronze Age"
"Emar","EM_MBA","Silene sp.","Caryophyllaceae","Silene","W",0.2290950745,25,"Middle Bronze Age"
"Emar","EM_MBA","Thymelaea sp.","Thymelaeaceae","Thymelaea","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Torilis sp. Adans.","Apiaceae","Torilis","W",0.3436426117,25,"Middle Bronze Age"
"Emar","EM_MBA","Trigonella sp.","Fabaceae","Trigonella","W",0.4581901489,50,"Middle Bronze Age"
"Emar","EM_MBA","Triticum species free threshing wheat tetraploid grains","Poaceae","Triticum","D",0.4581901489,25,"Middle Bronze Age"
"Emar","EM_MBA","Valerianella lasiocarpa (Stev.)","Valerianaceae","Valerianella","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Verbascum sp. capsules","Scrophulariaceae","Verbascum","W",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",0.1145475372,25,"Middle Bronze Age"
"Emar","EM_MBA","Vicia/Lathyrus","Fabaceae","Vicia/Lathyrus","W",0.3436426117,50,"Middle Bronze Age"
"Emar","EM_MBA","Vitis vinifera L. pips","Vitaceae","Vitis","D",0.6872852234,25,"Middle Bronze Age"
"Jericho","J-MBA","Amaranthus sp.","Amaranthaceae","Amaranthus","W",0,8,"Middle Bronze Age"
"Jericho","J-MBA","Avena sp.","Poaceae","Avena","W",0,8,"Middle Bronze Age"
"Jericho","J-MBA","Bromus sp.","Poaceae","Bromus","W",0,23,"Middle Bronze Age"
"Jericho","J-MBA","Caryophyllaceae indet.","Caryophyllaceae","-","W",0,8,"Middle Bronze Age"
"Jericho","J-MBA","cf. Scorpiurus sp.","Fabaceae","Scorpiurus","W",0,8,"Middle Bronze Age"
"Jericho","J-MBA","Brassicaceae indet.","Brassicaceae","-","W",0,31,"Middle Bronze Age"
"Jericho","J-MBA","Ficus carica L.","Moraceae","Ficus","D",0,8,"Middle Bronze Age"
"Jericho","J-MBA","Hordeum distichum/vulgare grain","Poaceae","Hordeum","D",65,31,"Middle Bronze Age"
"Jericho","J-MBA","indeterminata","-","-","W",0,8,"Middle Bronze Age"
"Jericho","J-MBA","Fabaceae indet.","Fabaceae","-","W",0,8,"Middle Bronze Age"
"Jericho","J-MBA","Lens culinaris Medik.","Fabaceae","Lens","D",0,8,"Middle Bronze Age"
"Jericho","J-MBA","Lolium sp.","Poaceae","Lolium","W",0,15,"Middle Bronze Age"
"Jericho","J-MBA","Pisum sativum L.","Fabaceae","Pisum","D",0,8,"Middle Bronze Age"
"Jericho","J-MBA","Punica granatum L. fruit","Punicaceae","Punica","D",0,8,"Middle Bronze Age"
"Jericho","J-MBA","Punica granatum L.","Punicaceae","Punica","D",0,8,"Middle Bronze Age"
"Jericho","J-MBA","Triticum dicoccum grains","Poaceae","Triticum","D",6,8,"Middle Bronze Age"
"Jericho","J-MBA","Triticum species free threshing wheat hexaploid grains","Poaceae","Triticum","D",28,15,"Middle Bronze Age"
"Jericho","J-MBA","Utricularia sp. L.","Urticaceae","Urticularia","W",0,8,"Middle Bronze Age"
"Jericho","J-MBA","Veronica sp.","Plantaginaceae","Veronica","W",0,15,"Middle Bronze Age"
"Jericho","J-MBA","Vicia sp.","Fabaceae","Vicia","D",0,8,"Middle Bronze Age"
"Jericho","J-MBA","Vicia faba type","Fabaceae","Vicia","W",0,8,"Middle Bronze Age"
"Jericho","J-MBA","Vitis vinifera L. fruits","Vitaceae","Vitis","D",0,15,"Middle Bronze Age"
"Jericho","J-MBA","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,8,"Middle Bronze Age"
"Kalavasos village","KV","Hordeum sp. grains","Poaceae","Hordeum","W",0,0,"Middle Bronze Age"
"Kalavasos village","KV","Lithospermum arvense L.","Boraginaceae","Lithospermum","W",0,0,"Middle Bronze Age"
"Kalavasos village","KV","Triticum dicoccum grains","Poaceae","Triticum","D",0,0,"Middle Bronze Age"
"Kinet Höyük","KIH_MB","Anthemis sp. L.","Asteraceae","Anthemis","W",0,4,"Middle Bronze Age"
"Kinet Höyük","KIH_MB","Aphanes arvensis L.","Rosaceae","Aphanes","W",0,4,"Middle Bronze Age"
"Kinet Höyük","KIH_MB","Avena sp.","Poaceae","Avena","W",0,15,"Middle Bronze Age"
"Kinet Höyük","KIH_MB","Camelina sativa (L.) Crantz","Brassicaceae","Camelina","D",0,4,"Middle Bronze Age"
"Kinet Höyük","KIH_MB","Caryophyllaceae indet.","Caryophyllaceae","-","W",0,4,"Middle Bronze Age"
"Kinet Höyük","KIH_MB","Cereal indeterminate grains","Poaceae","-","D",0,11,"Middle Bronze Age"
"Kinet Höyük","KIH_MB","cf. Asperula sp.","Rubiaceae","Asperula","W",0,7,"Middle Bronze Age"
"Kinet Höyük","KIH_MB","cf. Lens sp.","Fabaceae","Lens","W",0,4,"Middle Bronze Age"
"Kinet Höyük","KIH_MB","cf. Stachys sp.","Lamiaceae","Stachys","W",0,4,"Middle Bronze Age"
"Kinet Höyük","KIH_MB","Asteraceae indet.","Asteraceae","-","W",0,4,"Middle Bronze Age"
