"Site","Phase","Taxon","Family","Genus","domestic_wild","Proportion_per_Phase","Ubquity","Period"
"Lemba-Lakkous","LL","Arnebia decumbens (Vent.) Cosson & Kralik","Boraginaceae","Arnebia","W",0,6,"Chalcolithic"
"Lemba-Lakkous","LL","Cereal indeterminate culm","Poaceae","-","D",0,6,"Chalcolithic"
"Lemba-Lakkous","LL","Cereal indeterminate grains","Poaceae","-","D",3,59,"Chalcolithic"
"Lemba-Lakkous","LL","cf. Bromus sp.","Poaceae","Bromus","W",0,6,"Chalcolithic"
"Lemba-Lakkous","LL","cf. Lens sp.","Fabaceae","Lens","W",3,47,"Chalcolithic"
"Lemba-Lakkous","LL","cf. Phalaris sp.","Poaceae","Phalaris","W",0,6,"Chalcolithic"
"Lemba-Lakkous","LL","cf. Polygonum sp.","Polygonaceae","Polygonum","W",0,6,"Chalcolithic"
"Lemba-Lakkous","LL","cf. Triticum sp.","Poaceae","Triticum","W",0,18,"Chalcolithic"
"Lemba-Lakkous","LL","Cyperaceae indet.","Cyperaceae","-","W",1,12,"Chalcolithic"
"Lemba-Lakkous","LL","Ficus sp.","Moraceae","Ficus","W",6,47,"Chalcolithic"
"Lemba-Lakkous","LL","Galium sp.","Rubiaceae","Galium","W",2,41,"Chalcolithic"
"Lemba-Lakkous","LL","Poaceae indet.","Poaceae","-","W",27,71,"Chalcolithic"
"Lemba-Lakkous","LL","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",11,41,"Chalcolithic"
"Lemba-Lakkous","LL","indeterminata","-","-","W",15,53,"Chalcolithic"
"Lemba-Lakkous","LL","Fabaceae indet.","Fabaceae","-","W",1,24,"Chalcolithic"
"Lemba-Lakkous","LL","Lithospermum L. sp.","Boraginaceae","Lithospermum","W",1,12,"Chalcolithic"
"Lemba-Lakkous","LL","Lithospermum tenuiflorum","Boraginaceae","Lithospermum","W",0,6,"Chalcolithic"
"Lemba-Lakkous","LL","Lolium rigidum/perenne","Poaceae","Lolium","W",19,53,"Chalcolithic"
"Lemba-Lakkous","LL","Neslia paniculata","Brassicaceae","Neslia","W",0,6,"Chalcolithic"
"Lemba-Lakkous","LL","Olea sp. L.","Oleaceae","Olea","W",0,18,"Chalcolithic"
"Lemba-Lakkous","LL","Pistacia sp.","Anacardiaceae","Pistacia","W",8,47,"Chalcolithic"
"Lemba-Lakkous","LL","Triticum species free threshing wheat hexaploid grains","Poaceae","Triticum","D",0,6,"Chalcolithic"
"Lemba-Lakkous","LL","Vicia/Lathyrus","Fabaceae","Vicia/Lathyrus","W",0,29,"Chalcolithic"
"Lemba-Lakkous","LL","Vitis sp.","Vitaceae","Vitis","W",0,12,"Chalcolithic"
"Maadi","MD_PD","Acacia nilotica (L.) Delile","Fabaceae","Acacia","W",0,15,"Chalcolithic"
"Maadi","MD_PD","Anabasis articulata","Amaranthaceae","Anabasis","W",0,1.66666,"Chalcolithic"
"Maadi","MD_PD","Asteriscus graveolens","Asteraceae","Asteriscus","W",0,8.333333,"Chalcolithic"
"Maadi","MD_PD","Asteriscus graveolens","Asteraceae","Asteriscus","W",0,16.666666,"Chalcolithic"
"Maadi","MD_PD","Atriplex sp.","Chenopodiaceae","Atriplex","W",0,5,"Chalcolithic"
"Maadi","MD_PD","Ballota sp.","Lamiaceae","Ballota","W",0,1.666666,"Chalcolithic"
"Maadi","MD_PD","Bassia muricata","Amaranthaceae","Bassia","W",0,1.666666,"Chalcolithic"
"Maadi","MD_PD","Bromus sp.","Poaceae","Bromus","W",0,5,"Chalcolithic"
"Maadi","MD_PD","Capparis spinosa var. aegyptiaca","Capparaceae","Capparis","W",0,1.666666,"Chalcolithic"
"Maadi","MD_PD","Caylusea hexagyna","Resedaceae","Caylusea","W",0,3.333333,"Chalcolithic"
"Maadi","MD_PD","Cereal indeterminate culm","Poaceae","-","D",0,45,"Chalcolithic"
"Maadi","MD_PD","Cereal indeterminate grains","Poaceae","-","D",1,80,"Chalcolithic"
"Maadi","MD_PD","Cereal indeterminate rachis","Poaceae","-","D",0,16.6666666,"Chalcolithic"
"Maadi","MD_PD","Asteraceae indet.","Asteraceae","-","W",0,6.66666666,"Chalcolithic"
"Maadi","MD_PD","Coronopus niloticus","Brassicaceae","Coronopus","W",0,1.66666666,"Chalcolithic"
"Maadi","MD_PD","Brassicaceae indet.","Brassicaceae","-","W",0,1.66666666,"Chalcolithic"
"Maadi","MD_PD","Cucurbitaceae indeterminate","Cucurbitaceae","-","W",0,1.66666666,"Chalcolithic"
"Maadi","MD_PD","Cucumis melo L.","Cucurbitaceae","Cucumis","D",0,16.6666666,"Chalcolithic"
"Maadi","MD_PD","Cyperaceae indet.","Cyperaceae","-","W",0,1.6666666,"Chalcolithic"
"Maadi","MD_PD","Cyperus rotundus L.","Cyperaceae","Cyperus","W",0,3.33333333,"Chalcolithic"
"Maadi","MD_PD","Cyperus sp.","Cyperaceae","Cyperus","W",0,6.66666666,"Chalcolithic"
"Maadi","MD_PD","Eleocharis sp.","Cyperaceae","Eleocharis","W",0,16.66666666,"Chalcolithic"
"Maadi","MD_PD","Festuca type","Poaceae","Festuca","W",0,5,"Chalcolithic"
"Maadi","MD_PD","Ficus carica L.","Moraceae","Ficus","D",0,10,"Chalcolithic"
"Maadi","MD_PD","Frankenia hirsuta/revoluta","Frankeniaceae","Frankenia","W",0,13.3333333,"Chalcolithic"
"Maadi","MD_PD","Geranium sp.","Geraniaceae","Geranium","W",0,1.66666666,"Chalcolithic"
"Maadi","MD_PD","Poaceae indet. rachis fragment","Poaceae","-","W",0,18.333333,"Chalcolithic"
"Maadi","MD_PD","Poaceae indet.","Poaceae","-","W",0,23.3333333,"Chalcolithic"
"Maadi","MD_PD","Heliotropium L. sp.","Boraginaceae","Heliotropium","W",0,5,"Chalcolithic"
"Maadi","MD_PD","Herniaria sp.","Caryophyllaceae","Herniaria","W",0,1.66666666,"Chalcolithic"
"Maadi","MD_PD","Hordeum distichum/vulgare grain","Poaceae","Hordeum","D",30,95,"Chalcolithic"
"Maadi","MD_PD","Hordeum sp. rachis internodes","Poaceae","Hordeum","W",1,43.3333333,"Chalcolithic"
"Maadi","MD_PD","Hordeum sp. (wild)","Poaceae","Hordeum","W",0,3.3333333,"Chalcolithic"
"Maadi","MD_PD","indeterminata","-","-","W",0,1.666666,"Chalcolithic"
"Maadi","MD_PD","Iphiona mucronata","Asteraceae","Iphiona","W",0,1.6666666,"Chalcolithic"
"Maadi","MD_PD","Lamiaceae indet.","Lamiaceae","-","W",0,5,"Chalcolithic"
"Maadi","MD_PD","Lathyrus hirsutus L.","Fabaceae","Lathyrus","W",0,26.666666,"Chalcolithic"
"Maadi","MD_PD","Fabaceae indet.","Fabaceae","-","W",0,23.333333,"Chalcolithic"
"Maadi","MD_PD","Lens culinaris Medik.","Fabaceae","Lens","D",0,3.333333,"Chalcolithic"
"Maadi","MD_PD","Linum usitatissimum L.","Linaceae","Linum","D",0,5,"Chalcolithic"
"Maadi","MD_PD","Lolium temulentum L.","Poaceae","Lolium","W",2,60,"Chalcolithic"
"Maadi","MD_PD","Lupinus albus L.","Fabaceae","Lupinus","W",0,1.666666,"Chalcolithic"
"Maadi","MD_PD","Malvaceae indet.","Malvaceae","-","W",0,1.666666,"Chalcolithic"
"Maadi","MD_PD","Medicago sp.","Fabaceae","Medicago","W",0,10,"Chalcolithic"
"Maadi","MD_PD","Oxalis sp.","Oxalidaceae","Oxalis","W",0,1.666666,"Chalcolithic"
"Maadi","MD_PD","Peganum harmala L.","Zygophyllaceae","Peganum","W",0,3.333333,"Chalcolithic"
"Maadi","MD_PD","Phalaris sp.","Poaceae","Phalaris","W",0,33.33333,"Chalcolithic"
"Maadi","MD_PD","Polygonum salicifolium Brouss.","Polygonaceae","Polygonum","W",0,1.66666,"Chalcolithic"
"Maadi","MD_PD","Pulicaria crispa","Asteraceae","Pulicaria","W",0,1.66666,"Chalcolithic"
"Maadi","MD_PD","Pulicaria type","Asteraceae","Pulicaria","W",0,5,"Chalcolithic"
"Maadi","MD_PD","Rumex dentatus L.","Polygonaceae","Rumex","W",0,35,"Chalcolithic"
"Maadi","MD_PD","Rumex sp.","Polygonaceae","Rumex","W",0,10,"Chalcolithic"
"Maadi","MD_PD","Scirpus maritimus/tuberosus","Cyperaceae","Scirpus","W",0,1.66666,"Chalcolithic"
"Maadi","MD_PD","Scorpiurus muricatus L.","Fabaceae","Scorpiurus","W",0,1.666666,"Chalcolithic"
"Maadi","MD_PD","Tamarix aphylla","Tamaricaceae","Tamarix","W",0,6.6666,"Chalcolithic"
"Maadi","MD_PD","Tamarix nilotica","Tamaricaceae","Tamarix","W",0,1.66666,"Chalcolithic"
"Maadi","MD_PD","Triticum dicoccum rachis internodes","Poaceae","Triticum","D",3,40,"Chalcolithic"
"Maadi","MD_PD","Triticum dicoccum grains","Poaceae","Triticum","D",8,78.3333,"Chalcolithic"
"Maadi","MD_PD","Triticum dicoccum glume bases","Poaceae","Triticum","D",24,70.66666,"Chalcolithic"
"Maadi","MD_PD","Triticum dicoccum spikelet forks","Poaceae","Triticum","D",13,66.66666,"Chalcolithic"
"Maadi","MD_PD","Triticum species indeterminate free threshing wheat grains","Poaceae","Triticum","D",3,71.6666,"Chalcolithic"
"Maadi","MD_PD","Verbascum sp.","Scrophulariaceae","Verbascum","W",0,1.66666,"Chalcolithic"
"Maadi","MD_PD","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",0,1.66666,"Chalcolithic"
"Maadi","MD_PD","Vicia/Lathyrus","Fabaceae","Vicia/Lathyrus","W",0,11.666,"Chalcolithic"
"Maadi","MD_PD","Vicia sativa L.","Fabaceae","Vicia","D",0,21.666,"Chalcolithic"
"Maadi","MD_PD","Vicia sp.","Fabaceae","Vicia","D",3,66.666,"Chalcolithic"
"Maadi","MD_PD","Zilla spinosa","Brassicaceae","Zilla","W",0,10,"Chalcolithic"
"Maadi","MD_PD","Zygophyllum album/coccineum","Zygophyllaceae","Zygophyllum","W",0,1.666,"Chalcolithic"
"Maadi","MD_PD","Zygophyllum sp.","Zygophyllaceae","Zygophyllum","W",0,1,"Chalcolithic"
"Nahal Mishmar","NM-C","Allium sativum","Liliaceae","Allium","D",0,0,"Chalcolithic"
"Nahal Mishmar","NM-C","Hordeum distichum/vulgare grain","Poaceae","Hordeum","D",0,0,"Chalcolithic"
"Nahal Mishmar","NM-C","Hordeum distichum grain (hulled)","Poaceae","Hordeum","D",0,0,"Chalcolithic"
"Nahal Mishmar","NM-C","Lens culinaris Medik.","Fabaceae","Lens","D",0,0,"Chalcolithic"
"Nahal Mishmar","NM-C","Olea europaea L.","Oleaceae","Olea","D",0,0,"Chalcolithic"
"Nahal Mishmar","NM-C","Phoenix dactylifera L.","Palmaceae","Phoenix","D",0,0,"Chalcolithic"
"Nahal Mishmar","NM-C","Quercus sp.","Fagaceae","Quercus","W",0,0,"Chalcolithic"
"Nahal Mishmar","NM-C","Triticum dicoccum grains","Poaceae","Triticum","D",0,0,"Chalcolithic"
"Nahal Qanah Cave","NQC_C","Olea europaea L.","Oleaceae","Olea","D",0,0,"Chalcolithic"
"Nahal Qanah Cave","NQC_C","Olea europaea L. wood","Oleaceae","Olea","D",0,0,"Chalcolithic"
"Nahal Qanah Cave","NQC_C","Pistacia palaestina wood","Anacardiaceae","Pistacia","W",0,0,"Chalcolithic"
"Nahal Qanah Cave","NQC_C","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",0,0,"Chalcolithic"
"Oylum Höyük","OH","Allium sativum","Liliaceae","Allium","D",0,0,"Chalcolithic"
"Oylum Höyük","OH","Avena sp. awns","Poaceae","Avena","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Bromus arvensis type","Poaceae","Bromus","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Bromus sp.","Poaceae","Bromus","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Caryophyllaceae indet.","Caryophyllaceae","-","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Cereal indeterminate grains","Poaceae","-","D",0,0,"Chalcolithic"
"Oylum Höyük","OH","cf. Pisum sp.","Fabaceae","Pisum","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Chenopodium sp.","Chenopodiaceae","Chenopodium","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Asteraceae indet.","Asteraceae","-","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Cynodon dactylon (L.) Pers.","Poaceae","Cynodon","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Cyperaceae indet.","Cyperaceae","-","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Ficus carica L.","Moraceae","Ficus","D",0,0,"Chalcolithic"
"Oylum Höyük","OH","Poaceae indet.","Poaceae","-","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",0,0,"Chalcolithic"
"Oylum Höyük","OH","Hypericum sp.","Hypericaceae","Hypericum","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Lamiaceae indet.","Lamiaceae","-","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Fabaceae sat. indet.","Fabaceae","-","D",0,0,"Chalcolithic"
"Oylum Höyük","OH","Lens culinaris Medik.","Fabaceae","Lens","D",0,0,"Chalcolithic"
"Oylum Höyük","OH","Lithospermum L. sp.","Boraginaceae","Lithospermum","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Lolium sp.","Poaceae","Lolium","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Neslia sp.","Brassicaceae","Neslia","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Papaver sp.","Papaveraceae","Papaver","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Polygonaceae indet.","Polygonaceae","-","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Rumex sp.","Polygonaceae","Rumex","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Trifolium type","Fabaceae","Trifolium","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Triticum dicoccum grains","Poaceae","Triticum","D",0,0,"Chalcolithic"
"Oylum Höyük","OH","Triticum dicoccum glume bases","Poaceae","Triticum","D",0,0,"Chalcolithic"
"Oylum Höyük","OH","Triticum monococcum glume bases","Poaceae","Triticum","D",0,0,"Chalcolithic"
"Oylum Höyük","OH","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",0,0,"Chalcolithic"
"Oylum Höyük","OH","Apiaceae indeterminate","Apiaceae","-","W",0,0,"Chalcolithic"
"Oylum Höyük","OH","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",0,0,"Chalcolithic"
"Oylum Höyük","OH","Vitis sp.","Vitaceae","Vitis","W",0,0,"Chalcolithic"
"Sataf","SAT_C","Anagallis arvensis L.","Primulaceae","Anagallis","W",0,8,"Chalcolithic"
"Sataf","SAT_C","Poaceae indet.","Poaceae","-","W",0,42,"Chalcolithic"
"Sataf","SAT_C","Lathyrus cicera/sativus","Fabaceae","Lathyrus","D",0,8,"Chalcolithic"
"Sataf","SAT_C","Lens culinaris Medik.","Fabaceae","Lens","D",0,8,"Chalcolithic"
"Sataf","SAT_C","Olea europaea L.","Oleaceae","Olea","D",0,17,"Chalcolithic"
"Sataf","SAT_C","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",0,8,"Chalcolithic"
"Shiqmim","SQ_LV","Adonis dentata Del.","Ranunculaceae","Adonis","W",0,47,"Chalcolithic"
"Shiqmim","SQ_LV","Aegilops sp. grains","Poaceae","Aegilops","W",0,11,"Chalcolithic"
"Shiqmim","SQ_LV","Aellinia sp.","Chenopodiaceae","Aellinia","W",2,26,"Chalcolithic"
"Shiqmim","SQ_LV","Ajuga iva","Lamiaceae","Ajuga","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Amygdalus sp.","Rosaceae","Amygdalus","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Apium graveolens","Apiaceae","Apium","W",0,11,"Chalcolithic"
"Shiqmim","SQ_LV","Arnebia decumbens (Vent.) Cosson & Kralik","Boraginaceae","Arnebia","W",0,47,"Chalcolithic"
"Shiqmim","SQ_LV","Asphodelus tenuifolius","Xanthorrhoeaceae","Asphodelus","W",0,32,"Chalcolithic"
"Shiqmim","SQ_LV","Astragalus sp.","Fabaceae","Astragalus","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Astragalus tribuloides","Fabaceae","Astragalus","W",0,16,"Chalcolithic"
"Shiqmim","SQ_LV","Avena sp. awns","Poaceae","Avena","W",2,89,"Chalcolithic"
"Shiqmim","SQ_LV","Avena sterilis L.","Poaceae","Avena","W",0,32,"Chalcolithic"
"Shiqmim","SQ_LV","Avena wiestii Steudel","Poaceae","Avena","W",0,32,"Chalcolithic"
"Shiqmim","SQ_LV","Brachypodium distachyon","Poaceae","Brachypodium","W",0,16,"Chalcolithic"
"Shiqmim","SQ_LV","Bupleurum lancifolium","Apiaceae","Bupleurum","W",0,32,"Chalcolithic"
"Shiqmim","SQ_LV","Carrichtera annua (L.) Asch.","Brassicaceae","Carrichtera","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Centaurea pallescens","Asteraceae","Centaurea","W",0,21,"Chalcolithic"
"Shiqmim","SQ_LV","Chenopodium murale L.","Chenopodiaceae","Chenopodium","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Coronilla sp.","Fabaceae","Coronilla","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Cutandia dichotoma","Poaceae","Cutandia","W",0,26,"Chalcolithic"
"Shiqmim","SQ_LV","Cutandia memphitica","Poaceae","Cutandia","W",0,21,"Chalcolithic"
"Shiqmim","SQ_LV","Erodium sp.","Geraniaceae","Erodium","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Erucaria hispanica/boveana","Brassicaceae","Erucaria","W",0,16,"Chalcolithic"
"Shiqmim","SQ_LV","Euphorbia falcata L.","Euphorbiaceae","Euphorbia","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Ficus sp.","Moraceae","Ficus","W",0,11,"Chalcolithic"
"Shiqmim","SQ_LV","Gypsophila pilosa Hudson","Caryophyllaceae","Gypsophila","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Helianthemum salicifolium (L.) Miller","Cistaceae","Helianthemum","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Heliotropium europaeum L.","Boraginaceae","Heliotropium","W",2,42,"Chalcolithic"
"Shiqmim","SQ_LV","Hippocrepis unisiliquosa L.","Fabaceae","Hippocrepis","W",0,26,"Chalcolithic"
"Shiqmim","SQ_LV","Hordeum distichum/vulgare rachis","Poaceae","Hordeum","D",27,89,"Chalcolithic"
"Shiqmim","SQ_LV","Hordeum glaucum","Poaceae","Hordeum","W",0,26,"Chalcolithic"
"Shiqmim","SQ_LV","Hordeum distichum/vulgare grain (hulled)","Poaceae","Hordeum","D",12,100,"Chalcolithic"
"Shiqmim","SQ_LV","Hordeum distichum/vulgare grain (naked)","Poaceae","Hordeum","D",0,32,"Chalcolithic"
"Shiqmim","SQ_LV","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Hordeum spontaneum Koch","Poaceae","Hordeum","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","indeterminata","-","-","W",10,100,"Chalcolithic"
"Shiqmim","SQ_LV","Lens sp.","Fabaceae","Lens","D",1,47,"Chalcolithic"
"Shiqmim","SQ_LV","Lithospermum tenuiflorum","Boraginaceae","Lithospermum","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Lolium rigidum Gaudin","Poaceae","Lolium","W",0,16,"Chalcolithic"
"Shiqmim","SQ_LV","Lolium temulentum L.","Poaceae","Lolium","W",0,21,"Chalcolithic"
"Shiqmim","SQ_LV","Malva aegyptia L.","Malvaceae","Malva","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Malva parviflora L.","Malvaceae","Malva","W",1,58,"Chalcolithic"
"Shiqmim","SQ_LV","Minuartia hybrida (Vill.)Schischk.","Caryophyllaceae","Minuartia","W",0,21,"Chalcolithic"
"Shiqmim","SQ_LV","Phalaris minor Retz","Poaceae","Phalaris","W",1,58,"Chalcolithic"
"Shiqmim","SQ_LV","Picris sp. L.","Asteraceae","Picris","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Pistacia sp.","Anacardiaceae","Pistacia","W",0,21,"Chalcolithic"
"Shiqmim","SQ_LV","Plantago sp.","Plantaginaceae","Plantago","W",0,42,"Chalcolithic"
"Shiqmim","SQ_LV","Reboudia pinnata  (Viv.) O.E. Schulz","Brassicaceae","Reboudia","W",4,89,"Chalcolithic"
"Shiqmim","SQ_LV","Reseda decursiva","Resedaceae","Reseda","W",0,21,"Chalcolithic"
"Shiqmim","SQ_LV","Salsola inermis Forssk.","Chenopodiaceae","Salsola","W",0,26,"Chalcolithic"
"Shiqmim","SQ_LV","Salsola volkensii","Chenopodiaceae","Salsola","W",0,11,"Chalcolithic"
"Shiqmim","SQ_LV","Sisymbrium irio","Brassicaceae","Sisymbrium","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Teucrium polium L.","Lamiaceae","Teucrium","W",0,32,"Chalcolithic"
"Shiqmim","SQ_LV","Thymelaea hirsuta (L.) Endl.","Thymelaeaceae","Thymelaea","W",0,5,"Chalcolithic"
"Shiqmim","SQ_LV","Trigonella arabica","Fabaceae","Trigonella","W",24,100,"Chalcolithic"
"Shiqmim","SQ_LV","Triticum dicoccum grains","Poaceae","Triticum","D",1,47,"Chalcolithic"
"Shiqmim","SQ_LV","Triticum dicoccum spikelet forks","Poaceae","Triticum","D",7,100,"Chalcolithic"
"Shiqmim","SQ_LV","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",1,47,"Chalcolithic"
"Shiqmim","SQ_LV","Triticum monococcum spikelet forks","Poaceae","Triticum","D",0,5,"Chalcolithic"
"Tel Saf","SAF","Acacia sp. wood","Fabaceae","Acacia","W",0,0,"Chalcolithic"
"Tel Saf","SAF","Ficus carica L.","Moraceae","Ficus","D",0,0,"Chalcolithic"
"Tel Saf","SAF","Hordeum distichum/vulgare grain (hulled)","Poaceae","Hordeum","D",0,0,"Chalcolithic"
"Tel Saf","SAF","Hordeum distichum/vulgare grain (naked)","Poaceae","Hordeum","D",0,0,"Chalcolithic"
"Tel Saf","SAF","Lens culinaris Medik.","Fabaceae","Lens","D",0,0,"Chalcolithic"
"Tel Saf","SAF","Olea europaea L.","Oleaceae","Olea","D",0,0,"Chalcolithic"
"Tel Saf","SAF","Olea europaea L. wood","Oleaceae","Olea","D",0,0,"Chalcolithic"
"Tel Saf","SAF","Pistacia atlantica Desf. wood","Anacardiaceae","Pistacia","W",0,0,"Chalcolithic"
"Tel Saf","SAF","Pistacia lentiscus L. wood","Anacardiaceae","Pistacia","W",0,0,"Chalcolithic"
"Tel Saf","SAF","Pisum sp.","Fabaceae","Pisum","W",0,0,"Chalcolithic"
"Tel Saf","SAF","Populus euphratica wood","Salicaceae","Populus","W",0,0,"Chalcolithic"
"Tel Saf","SAF","Quercus infectoria type wood","Fagaceae","Quercus","W",0,0,"Chalcolithic"
"Tel Saf","SAF","Tamarix sp. wood","Tamaricaceae","Tamarix","W",0,0,"Chalcolithic"
"Tel Saf","SAF","Triticum dicoccum grains","Poaceae","Triticum","D",0,0,"Chalcolithic"
"Tel Saf","SAF","Triticum species indeterminate free threshing wheat grains","Poaceae","Triticum","D",0,0,"Chalcolithic"
"Tel Saf","SAF","Ziziphus sp. wood","Rhamnaceae","Ziziphus","W",0,0,"Chalcolithic"
"Tell Abu Matar","TAM","Galium tricornutum Dandy","Rubiaceae","Galium","W",0,0,"Chalcolithic"
"Tell Abu Matar","TAM","Hordeum distichum grain (hulled)","Poaceae","Hordeum","D",0,0,"Chalcolithic"
"Tell Abu Matar","TAM","Lens culinaris Medik.","Fabaceae","Lens","D",0,0,"Chalcolithic"
"Tell el-Farain","TEF-I","Agropyron sp.","Poaceae","Agropyron","W",0,23,"Chalcolithic"
"Tell el-Farain","TEF-I","Brassica sp.","Brassicaceae","Brassica","W",0,8,"Chalcolithic"
"Tell el-Farain","TEF-I","Bromus sp.","Poaceae","Bromus","W",0,38,"Chalcolithic"
"Tell el-Farain","TEF-I","Carex sp.","Cyperaceae","Carex","W",0,23,"Chalcolithic"
"Tell el-Farain","TEF-I","Cereal indeterminate grains","Poaceae","-","D",9,100,"Chalcolithic"
"Tell el-Farain","TEF-I","Cereal indeterminate rachis","Poaceae","-","D",0,8,"Chalcolithic"
"Tell el-Farain","TEF-I","Chenopodium album L.","Chenopodiaceae","Chenopodium","W",4,69,"Chalcolithic"
"Tell el-Farain","TEF-I","Chenopodium murale L.","Chenopodiaceae","Chenopodium","W",2,23,"Chalcolithic"
"Tell el-Farain","TEF-I","Chenopodium sp.","Chenopodiaceae","Chenopodium","W",4,69,"Chalcolithic"
"Tell el-Farain","TEF-I","Cotula type","Asteraceae","Cotula","W",0,23,"Chalcolithic"
"Tell el-Farain","TEF-I","Crypsis sp.","Poaceae","Crypsis","W",0,31,"Chalcolithic"
"Tell el-Farain","TEF-I","Cyperaceae indet.","Cyperaceae","-","W",0,31,"Chalcolithic"
"Tell el-Farain","TEF-I","Cyperus sp.","Cyperaceae","Cyperus","W",2,54,"Chalcolithic"
"Tell el-Farain","TEF-I","Eleocharis sp.","Cyperaceae","Eleocharis","W",0,15,"Chalcolithic"
"Tell el-Farain","TEF-I","Poaceae indet. awn","Poaceae","-","W",0,23,"Chalcolithic"
"Tell el-Farain","TEF-I","Poaceae indet. culm fragments","Poaceae","-","W",1,38,"Chalcolithic"
"Tell el-Farain","TEF-I","Poaceae indet. rachis fragment","Poaceae","-","W",0,8,"Chalcolithic"
"Tell el-Farain","TEF-I","Poaceae indet.","Poaceae","-","W",10,100,"Chalcolithic"
"Tell el-Farain","TEF-I","Hordeum distichum/vulgare rachis","Poaceae","Hordeum","D",1,23,"Chalcolithic"
"Tell el-Farain","TEF-I","Hordeum distichum rachis ","Poaceae","Hordeum","D",2,38,"Chalcolithic"
"Tell el-Farain","TEF-I","Hordeum distichum/vulgare grain (hulled)","Poaceae","Hordeum","D",1,77,"Chalcolithic"
"Tell el-Farain","TEF-I","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",2,92,"Chalcolithic"
"Tell el-Farain","TEF-I","Hordeum vulgare vulgare rachis","Poaceae","Hordeum","D",0,15,"Chalcolithic"
"Tell el-Farain","TEF-I","Hyacinthaceae","Hyacinthaceae","-","W",0,23,"Chalcolithic"
"Tell el-Farain","TEF-I","indeterminata","-","-","W",2,92,"Chalcolithic"
"Tell el-Farain","TEF-I","Lamiaceae indet.","Lamiaceae","-","W",0,8,"Chalcolithic"
"Tell el-Farain","TEF-I","Lathyrus sativus L.","Fabaceae","Lathyrus","D",0,62,"Chalcolithic"
"Tell el-Farain","TEF-I","Fabaceae indet.","Fabaceae","-","W",1,54,"Chalcolithic"
"Tell el-Farain","TEF-I","Lens culinaris Medik.","Fabaceae","Lens","D",0,38,"Chalcolithic"
"Tell el-Farain","TEF-I","Lolium sp.","Poaceae","Lolium","W",0,38,"Chalcolithic"
"Tell el-Farain","TEF-I","Lolium type","Poaceae","Lolium","W",8,100,"Chalcolithic"
"Tell el-Farain","TEF-I","Malva sp.","Malvaceae","Malva","W",1,31,"Chalcolithic"
"Tell el-Farain","TEF-I","Matricaria type","Asteraceae","Matricaria","W",0,8,"Chalcolithic"
"Tell el-Farain","TEF-I","Phalaris sp.","Poaceae","Phalaris","W",3,92,"Chalcolithic"
