"Site","Phase","Taxon","Family","Genus","domestic_wild","Proportion_per_Phase","Ubquity","Period"
"Umm Qseir","UQ","Amygdalus sp. wood","Rosaceae","Amygdalus","W",0,0,"Early Chalcolithic"
"Umm Qseir","UQ","Astragalus sp.","Fabaceae","Astragalus","W",2,0,"Early Chalcolithic"
"Umm Qseir","UQ","Bellevalia sp.","Liliaceae","Bellevalia","W",1,0,"Early Chalcolithic"
"Umm Qseir","UQ","Bromus sp.","Poaceae","Bromus","W",0,0,"Early Chalcolithic"
"Umm Qseir","UQ","Cereal indeterminate culm","Poaceae","-","D",2,0,"Early Chalcolithic"
"Umm Qseir","UQ","cf. Aegilops crassa Boiss.","Poaceae","Aegilops","W",7,0,"Early Chalcolithic"
"Umm Qseir","UQ","Cicer arietinum L.","Fabaceae","Cicer","D",0,0,"Early Chalcolithic"
"Umm Qseir","UQ","Coronilla scorpioides (L.) Koch","Fabaceae","Coronilla","W",0,0,"Early Chalcolithic"
"Umm Qseir","UQ","Hordeum sp. rachis internodes","Poaceae","Hordeum","W",1,0,"Early Chalcolithic"
"Umm Qseir","UQ","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",5,0,"Early Chalcolithic"
"Umm Qseir","UQ","Hordeum distichum grain (hulled)","Poaceae","Hordeum","D",3,0,"Early Chalcolithic"
"Umm Qseir","UQ","Hordeum spontaneum Koch","Poaceae","Hordeum","W",1,0,"Early Chalcolithic"
"Umm Qseir","UQ","Hypecoum sp.","Papaveraceae","Hypecoum","W",0,0,"Early Chalcolithic"
"Umm Qseir","UQ","Lens culinaris Medik.","Fabaceae","Lens","D",9,0,"Early Chalcolithic"
"Umm Qseir","UQ","Lithospermum arvense L.","Boraginaceae","Lithospermum","W",1,0,"Early Chalcolithic"
"Umm Qseir","UQ","Phalaris sp.","Poaceae","Phalaris","W",0,0,"Early Chalcolithic"
"Umm Qseir","UQ","Pistacia khinjuk Stocks. in Hook.","Anacardiaceae","Pistacia","W",0,0,"Early Chalcolithic"
"Umm Qseir","UQ","Pisum sp.","Fabaceae","Pisum","W",0,0,"Early Chalcolithic"
"Umm Qseir","UQ","Portulaca oleracea L.","Portulacaceae","Portulaca","K",0,0,"Early Chalcolithic"
"Umm Qseir","UQ","Rubus sanctus Schreber ","Rosaceae","Rubus","W",0,0,"Early Chalcolithic"
"Umm Qseir","UQ","Salix/Populus wood","Salicaceae","Salix/Populus","W",0,0,"Early Chalcolithic"
"Umm Qseir","UQ","Trigonella sp.","Fabaceae","Trigonella","W",0,0,"Early Chalcolithic"
"Umm Qseir","UQ","Triticum dicoccum grains","Poaceae","Triticum","D",8,0,"Early Chalcolithic"
"Umm Qseir","UQ","Triticum dicoccum glume bases","Poaceae","Triticum","D",56,0,"Early Chalcolithic"
"Umm Qseir","UQ","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",1,0,"Early Chalcolithic"
