"Site","Phase","Taxon","Family","Genus","domestic_wild","Proportion_per_Phase","Ubquity","Period"
"'Afula","AF_EB","indeterminata","-","-","W",80,0,"Early Bronze Age"
"'Afula","AF_EB","Triticum species free threshing wheat tetraploid grains","Poaceae","Triticum","D",20,0,"Early Bronze Age"
"Abu Salabikh","AS-P2","Aegilops/Triticum","Poaceae","Aegilops/Triticum","W",0,25,"Early Bronze Age"
"Abu Salabikh","AS-P2","Cereal indeterminate grains","Poaceae","-","D",11,75,"Early Bronze Age"
"Abu Salabikh","AS-P2","Cyperus sp.","Cyperaceae","Cyperus","W",1,50,"Early Bronze Age"
"Abu Salabikh","AS-P2","Ficus sp.","Moraceae","Ficus","W",4,50,"Early Bronze Age"
"Abu Salabikh","AS-P2","Galium sp.","Rubiaceae","Galium","W",1,25,"Early Bronze Age"
"Abu Salabikh","AS-P2","Poaceae indet. culm fragments","Poaceae","-","W",1,25,"Early Bronze Age"
"Abu Salabikh","AS-P2","Poaceae indet. small","Poaceae","-","W",26,75,"Early Bronze Age"
"Abu Salabikh","AS-P2","Hordeum distichum/vulgare rachis","Poaceae","Hordeum","D",5,75,"Early Bronze Age"
"Abu Salabikh","AS-P2","Hordeum distichum/vulgare grain","Poaceae","Hordeum","D",15,100,"Early Bronze Age"
"Abu Salabikh","AS-P2","Hordeum spontaneum Koch","Poaceae","Hordeum","W",1,25,"Early Bronze Age"
"Abu Salabikh","AS-P2","Fabaceae indeterminate large","Fabaceae","-","W",2,50,"Early Bronze Age"
"Abu Salabikh","AS-P2","Fabaceae indeterminate small","Fabaceae","-","W",6,75,"Early Bronze Age"
"Abu Salabikh","AS-P2","Malva sp.","Malvaceae","Malva","W",3,50,"Early Bronze Age"
"Abu Salabikh","AS-P2","Prosopis sp.","Fabaceae","Prosopis","W",1,50,"Early Bronze Age"
"Abu Salabikh","AS-P2","Salsola sp.","Chenopodiaceae","Salsola","W",3,50,"Early Bronze Age"
"Abu Salabikh","AS-P2","Scirpus sp.","Cyperaceae","Scirpus","W",0,25,"Early Bronze Age"
"Abu Salabikh","AS-P2","Sesamum sp. L.","Pedaliaceae","Sesamum","D",7,50,"Early Bronze Age"
"Abu Salabikh","AS-P2","Suaeda sp.","Chenopodiaceae","Suaeda","W",3,50,"Early Bronze Age"
"Abu Salabikh","AS-P2","Triticum monococcum/dicoccum glume bases","Poaceae","Triticum","D",2,75,"Early Bronze Age"
"Abu Salabikh","AS-P2","Triticum monococcum/dicoccum grains","Poaceae","Triticum","D",6,50,"Early Bronze Age"
"Abu Salabikh","AS-P3","Amaranthus sp.","Amaranthaceae","Amaranthus","W",1,33,"Early Bronze Age"
"Abu Salabikh","AS-P3","Arenaria sp.","Caryophyllaceae","Arenaria","W",1,33,"Early Bronze Age"
"Abu Salabikh","AS-P3","Cereal indeterminate culm","Poaceae","-","D",2,67,"Early Bronze Age"
"Abu Salabikh","AS-P3","Cereal indeterminate grains","Poaceae","-","D",3,100,"Early Bronze Age"
"Abu Salabikh","AS-P3","Cyperus sp.","Cyperaceae","Cyperus","W",1,67,"Early Bronze Age"
"Abu Salabikh","AS-P3","Ficus sp.","Moraceae","Ficus","W",1,33,"Early Bronze Age"
"Abu Salabikh","AS-P3","Galium sp.","Rubiaceae","Galium","W",0,33,"Early Bronze Age"
"Abu Salabikh","AS-P3","Poaceae indet. culm fragments","Poaceae","-","W",0,33,"Early Bronze Age"
"Abu Salabikh","AS-P3","Poaceae indet. small","Poaceae","-","W",19,100,"Early Bronze Age"
"Abu Salabikh","AS-P3","Hordeum distichum/vulgare rachis","Poaceae","Hordeum","D",10,100,"Early Bronze Age"
"Abu Salabikh","AS-P3","Hordeum distichum/vulgare grain","Poaceae","Hordeum","D",27,100,"Early Bronze Age"
"Abu Salabikh","AS-P3","Hordeum spontaneum Koch","Poaceae","Hordeum","W",0,33,"Early Bronze Age"
"Abu Salabikh","AS-P3","Fabaceae indeterminate small","Fabaceae","-","W",8,67,"Early Bronze Age"
"Abu Salabikh","AS-P3","Linum sp.","Linaceae","Linum","W",1,33,"Early Bronze Age"
"Abu Salabikh","AS-P3","Malva sp.","Malvaceae","Malva","W",0,33,"Early Bronze Age"
"Abu Salabikh","AS-P3","Polygonum corregioloides","Polygonaceae","Polygonum","W",2,67,"Early Bronze Age"
"Abu Salabikh","AS-P3","Polygonum type","Polygonaceae","Polygonum","W",0,33,"Early Bronze Age"
"Abu Salabikh","AS-P3","Prosopis sp.","Fabaceae","Prosopis","W",1,67,"Early Bronze Age"
"Abu Salabikh","AS-P3","Rumex sp.","Polygonaceae","Rumex","W",1,33,"Early Bronze Age"
"Abu Salabikh","AS-P3","Salsola sp.","Chenopodiaceae","Salsola","W",2,100,"Early Bronze Age"
"Abu Salabikh","AS-P3","Scirpus sp.","Cyperaceae","Scirpus","W",2,100,"Early Bronze Age"
"Abu Salabikh","AS-P3","Sesamum sp. L.","Pedaliaceae","Sesamum","D",2,67,"Early Bronze Age"
"Abu Salabikh","AS-P3","Sisymbrium type","Brassicaceae","Sisymbrium","W",2,67,"Early Bronze Age"
"Abu Salabikh","AS-P3","Suaeda sp.","Chenopodiaceae","Suaeda","W",7,67,"Early Bronze Age"
"Abu Salabikh","AS-P3","Triticum monococcum/dicoccum glume bases","Poaceae","Triticum","D",6,100,"Early Bronze Age"
"Abu Salabikh","AS-P3","Triticum boeoticum grains (1/2g)","Poaceae","Triticum","W",0,33,"Early Bronze Age"
"Arad","A_I","Hordeum sp. grains","Poaceae","Hordeum","W",71,0,"Early Bronze Age"
"Arad","A_I","Triticum dicoccum grains","Poaceae","Triticum","D",28,0,"Early Bronze Age"
"Arad","A_I","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,0,"Early Bronze Age"
"Arad","A_II","Bromus sp.","Poaceae","Bromus","W",0,2,"Early Bronze Age"
"Arad","A_II","Ceratonia sp. wood","Fabaceae","Ceratonia","W",0,2,"Early Bronze Age"
"Arad","A_II","Chenopodium sp.","Chenopodiaceae","Chenopodium","W",1,2,"Early Bronze Age"
"Arad","A_II","Cicer arietinum L.","Fabaceae","Cicer","D",3,9,"Early Bronze Age"
"Arad","A_II","Brassicaceae indet.","Brassicaceae","-","W",1,4,"Early Bronze Age"
"Arad","A_II","Poaceae indet.","Poaceae","-","W",1,4,"Early Bronze Age"
"Arad","A_II","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",11,33,"Early Bronze Age"
"Arad","A_II","Hordeum distichum grain (hulled)","Poaceae","Hordeum","D",15,89,"Early Bronze Age"
"Arad","A_II","Hordeum sp. grains","Poaceae","Hordeum","W",2,4,"Early Bronze Age"
"Arad","A_II","indeterminata","-","-","W",2,7,"Early Bronze Age"
"Arad","A_II","Laurus sp. wood","Lauraceae","Laurus","W",0,2,"Early Bronze Age"
"Arad","A_II","Fabaceae indet.","Fabaceae","-","W",11,24,"Early Bronze Age"
"Arad","A_II","Lens culinaris Medik.","Fabaceae","Lens","D",13,35,"Early Bronze Age"
"Arad","A_II","Linum usitatissimum L.","Linaceae","Linum","D",4,7,"Early Bronze Age"
"Arad","A_II","Lolium sp.","Poaceae","Lolium","W",1,2,"Early Bronze Age"
"Arad","A_II","Malvaceae indet.","Malvaceae","-","W",1,2,"Early Bronze Age"
"Arad","A_II","Malva sp.","Malvaceae","Malva","W",1,2,"Early Bronze Age"
"Arad","A_II","Olea europaea L.","Oleaceae","Olea","D",10,15,"Early Bronze Age"
"Arad","A_II","Olea europaea L. wood","Oleaceae","Olea","D",0,4,"Early Bronze Age"
"Arad","A_II","Papaver sp.","Papaveraceae","Papaver","W",1,2,"Early Bronze Age"
"Arad","A_II","Pistacia sp.","Anacardiaceae","Pistacia","W",1,2,"Early Bronze Age"
"Arad","A_II","Pistacia sp. wood","Anacardiaceae","Pistacia","W",0,2,"Early Bronze Age"
"Arad","A_II","Pisum sativum L.","Fabaceae","Pisum","D",3,13,"Early Bronze Age"
"Arad","A_II","Populus sp. wood","Salicaceae","Populus","W",0,2,"Early Bronze Age"
"Arad","A_II","Sinapis sp.","Brassicaceae","Sinapis","W",1,2,"Early Bronze Age"
"Arad","A_II","Tamarix sp. wood","Tamaricaceae","Tamarix","W",0,2,"Early Bronze Age"
"Arad","A_II","Triticum dicoccum grains","Poaceae","Triticum","D",8,9,"Early Bronze Age"
"Arad","A_II","Triticum species free threshing wheat hexaploid grains","Poaceae","Triticum","D",5,4,"Early Bronze Age"
"Arad","A_II","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",1,4,"Early Bronze Age"
"Arad","A_II","Triticum monococcum grains (2g)","Poaceae","Triticum","D",1,2,"Early Bronze Age"
"Arad","A_II","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",1,2,"Early Bronze Age"
"Arad","A_II","Apiaceae indeterminate","Apiaceae","-","W",2,2,"Early Bronze Age"
"Arad","A_II","Vitis vinifera L. fruits","Vitaceae","Vitis","D",1,4,"Early Bronze Age"
"Arad","A_II","Vitis vinifera L. pips","Vitaceae","Vitis","D",1,4,"Early Bronze Age"
"Arad","A_II","Vitis vinfera L. wood","Vitaceae","Vitis","D",0,2,"Early Bronze Age"
"Arad","A_III","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",1,22,"Early Bronze Age"
"Arad","A_III","Hordeum distichum grain (hulled)","Poaceae","Hordeum","D",8,67,"Early Bronze Age"
"Arad","A_III","indeterminata","-","-","W",1,11,"Early Bronze Age"
"Arad","A_III","Lens culinaris Medik.","Fabaceae","Lens","D",1,33,"Early Bronze Age"
"Arad","A_III","Olea europaea L.","Oleaceae","Olea","D",73,56,"Early Bronze Age"
"Arad","A_III","Pistacia sp.","Anacardiaceae","Pistacia","W",1,11,"Early Bronze Age"
"Arad","A_III","Pisum sativum L.","Fabaceae","Pisum","D",5,22,"Early Bronze Age"
"Arad","A_III","Triticum dicoccum grains","Poaceae","Triticum","D",1,11,"Early Bronze Age"
"Arad","A_III","Triticum species free threshing wheat hexaploid grains","Poaceae","Triticum","D",4,11,"Early Bronze Age"
"Arad","A_III","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",3,22,"Early Bronze Age"
"Arad","A_III-II","Hordeum distichum grain (hulled)","Poaceae","Hordeum","D",0,50,"Early Bronze Age"
"Arad","A_III-II","Hordeum sp. grains","Poaceae","Hordeum","W",22,50,"Early Bronze Age"
"Arad","A_III-II","Lens culinaris Medik.","Fabaceae","Lens","D",22,50,"Early Bronze Age"
"Arad","A_III-II","Olea europaea L.","Oleaceae","Olea","D",0,100,"Early Bronze Age"
"Arad","A_III-II","Olea europaea L. wood","Oleaceae","Olea","D",0,50,"Early Bronze Age"
"Arad","A_III-II","Punica granatum L.","Punicaceae","Punica","D",11,50,"Early Bronze Age"
"Arad","A_III-II","Triticum dicoccum grains","Poaceae","Triticum","D",44,50,"Early Bronze Age"
"Arad","A_III-II","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",0,50,"Early Bronze Age"
"Arad","A_IV","Olea europaea L.","Oleaceae","Olea","D",0,100,"Early Bronze Age"
"Arad","A_IV","Quercus sp., wood","Fagaceae","Quercus","W",0,50,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Adonis sp.","Ranunculaceae","Adonis","W",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Avena sp.","Poaceae","Avena","W",0,75,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Caryophyllaceae indet.","Caryophyllaceae","-","W",0,50,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Cercis sp., wood","Fabaceae","Cercis","W",0,0,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Cereal indeterminate grains","Poaceae","-","D",0,75,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Chenopodiaceae indet.","Chenopodiaceae","-","W",0,50,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Cyperaceae indet.","Cyperaceae","-","W",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Euphorbiaceae indeterminate","Euphorbiaceae","-","W",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Ficus carica L.","Moraceae","Ficus","D",0,100,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Galium spurium L.","Rubiaceae","Galium","W",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Poaceae indet.","Poaceae","-","W",0,75,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",0,100,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Hyoscyamus niger L.","Solanaceae","Hyoscyamus","W",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Fabaceae sat. indet.","Fabaceae","-","D",0,50,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Lens culinaris Medik.","Fabaceae","Lens","D",0,100,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Linum usitatissimum L.","Linaceae","Linum","D",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Lithospermum arvense L.","Boraginaceae","Lithospermum","W",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Lolium temulentum L.","Poaceae","Lolium","W",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Malva sp.","Malvaceae","Malva","W",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Medicago sp.","Fabaceae","Medicago","W",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Plantaginaceae indeterminate","Plantaginaceae","-","W",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Polygonum convolvulus L.","Polygonaceae","Polygonum","W",0,50,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Polygonaceae indet.","Polygonaceae","-","W",0,75,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Pyrus sp. L.","Rosaceae","Pyrus","W",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Quercus sp., wood","Fagaceae","Quercus","W",0,0,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Rumex acetosella L.","Polygonaceae","Rumex","W",0,50,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Sambucus ebulus L.","Caprifoliaceae","Sambucus","W",0,75,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Scleranthus sp.","Caryophyllaceae","Scleranthus","W",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Triticum dicoccum grains","Poaceae","Triticum","D",0,100,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",0,100,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Verbascum sp.","Scrophulariaceae","Verbascum","W",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",0,25,"Early Bronze Age"
"Argissa-Magoula","ARG-EBA","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,50,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Bromus sp.","Poaceae","Bromus","W",0,4,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",84,46,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Hordeum sp. grains","Poaceae","Hordeum","W",7,42,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Lens culinaris Medik.","Fabaceae","Lens","D",0,15,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Lithospermum L. sp.","Boraginaceae","Lithospermum","W",0,4,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Pinus sp. wood","Pinaceae","Pinus","W",0,4,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Populus sp. wood","Salicaceae","Populus","W",0,4,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Quercus sp., wood","Fagaceae","Quercus","W",0,23,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Triticum dicoccum grains","Poaceae","Triticum","D",6,31,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Triticum species indeterminate free threshing wheat grains","Poaceae","Triticum","D",1,19,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",1,23,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",1,12,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Triticum spelta grains","Poaceae","Triticum","D",0,12,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Ulmus sp. wood","Ulmaceae","Ulmus","W",0,8,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",0,8,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Vicia faba L.","Fabaceae","Vicia","D",0,4,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Vitis sylvestris Gmelin","Vitaceae","Vitis","W",0,12,"Early Bronze Age"
"Arslantepe","ARST_EB_I","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,4,"Early Bronze Age"
"Arslantepe","ARST_EB_II","Cicer arietinum L.","Fabaceae","Cicer","D",21,0,"Early Bronze Age"
"Arslantepe","ARST_EB_II","Hordeum distichum grain (hulled)","Poaceae","Hordeum","D",74,0,"Early Bronze Age"
"Arslantepe","ARST_EB_II","Lens culinaris Medik.","Fabaceae","Lens","D",0,0,"Early Bronze Age"
"Arslantepe","ARST_EB_II","Pisum sativum L.","Fabaceae","Pisum","D",0,0,"Early Bronze Age"
"Arslantepe","ARST_EB_II","Polygonum sp.","Polygonaceae","Polygonum","W",0,0,"Early Bronze Age"
"Arslantepe","ARST_EB_II","Triticum dicoccum grains","Poaceae","Triticum","D",0,0,"Early Bronze Age"
"Arslantepe","ARST_EB_II","Triticum species indeterminate free threshing wheat grains","Poaceae","Triticum","D",4,0,"Early Bronze Age"
"Arslantepe","ARST_EB_II","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,0,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Bromus sp.","Poaceae","Bromus","W",0,17,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Celtis sp.","Ulmaceae","Celtis","W",0,17,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Crataegus sp. L.","Rosaceae","Crataegus","W",0,8,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Galium sp.","Rubiaceae","Galium","W",1,42,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Hordeum distichum/vulgare grain (hulled)","Poaceae","Hordeum","D",12,92,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Hordeum vulgare rachis","Poaceae","Hordeum","D",0,8,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","indeterminata","-","-","W",4,17,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Fabaceae indet.","Fabaceae","-","W",0,25,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Lens culinaris Medik.","Fabaceae","Lens","D",0,33,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Liliaceae indeterminate","Liliaceae","-","W",0,17,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Lithospermum arvense L.","Boraginaceae","Lithospermum","W",0,8,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Lolium sp.","Poaceae","Lolium","W",0,25,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Scirpus maritimus L.","Cyperaceae","Scirpus","W",0,8,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Stipa sp.","Poaceae","Stipa","W",0,17,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Teucrium sp.","Lamiaceae","Teucrium","W",0,17,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Trifolium type","Fabaceae","Trifolium","W",0,8,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Triticum species indeterminate free threshing wheat rachis","Poaceae","Triticum","D",0,8,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Triticum species indeterminate free threshing wheat grains","Poaceae","Triticum","D",81,92,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Apiaceae indeterminate","Apiaceae","-","W",0,8,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Vaccaria pyramidata Medik.","Caryophyllaceae","Vaccaria","W",0,17,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",0,8,"Early Bronze Age"
"Asvan Kale (Asvan)","AK_EB_II_III","Vitis vinifera L. pips","Vitaceae","Vitis","D",1,42,"Early Bronze Age"
"Asvan region","ASVR-EBA","Acer sp. wood","Aceraceae","Acer","W",0,0,"Early Bronze Age"
"Asvan region","ASVR-EBA","Alnus sp. wood","Betulaceae","Alnus","W",0,0,"Early Bronze Age"
"Asvan region","ASVR-EBA","Crataegus sp. L. wood","Rosaceae","Crataegus","W",0,0,"Early Bronze Age"
"Asvan region","ASVR-EBA","Fraxinus sp. wood","Oleaceae","Fraxinus","W",0,0,"Early Bronze Age"
"Asvan region","ASVR-EBA","indeterminate wood","-","-","W",0,20,"Early Bronze Age"
"Asvan region","ASVR-EBA","Juglans sp. wood","Juglandaceae","Juglans","W",0,0,"Early Bronze Age"
"Asvan region","ASVR-EBA","Juniperus sp. wood","Cupressaceae","Juniperus","W",0,41,"Early Bronze Age"
"Asvan region","ASVR-EBA","Quercus sp., wood","Fagaceae","Quercus","W",0,100,"Early Bronze Age"
"Asvan region","ASVR-EBA","Salix/Populus wood","Salicaceae","Salix/Populus","W",0,25,"Early Bronze Age"
"Asvan region","ASVR-EBA","Tamarix sp. wood","Tamaricaceae","Tamarix","W",0,0,"Early Bronze Age"
"Asvan region","ASVR-EBA","Ulmaceae wood","Ulmaceae","-","W",0,16,"Early Bronze Age"
"Bab'edh Dhra","BDRA-C","Amygdalus communis L.","Rosaceae","Amygdalus","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-C","Prunus persica (L.) Batsch","Rosaceae","Prunus","W",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-C","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Amygdalus communis L.","Rosaceae","Amygdalus","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Carrichtera annua (L.) Asch.","Brassicaceae","Carrichtera","W",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Chenopodium album L.","Chenopodiaceae","Chenopodium","W",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Cicer arietinum L.","Fabaceae","Cicer","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Ficus carica L.","Moraceae","Ficus","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Hordeum distichum/vulgare grain (hulled)","Poaceae","Hordeum","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Hordeum distichum grain (hulled)","Poaceae","Hordeum","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Lens culinaris Medik.","Fabaceae","Lens","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Linum usitatissimum L.","Linaceae","Linum","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Lolium temulentum L.","Poaceae","Lolium","W",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Medicago lacinata","Fabaceae","Medicago","W",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Olea europaea L.","Oleaceae","Olea","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Pistacia atlantica Desf.","Anacardiaceae","Pistacia","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Prunus insititia L.","Rosaceae","Prunus","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Prunus persica (L.) Batsch","Rosaceae","Prunus","W",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Silene sp.","Caryophyllaceae","Silene","W",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Triticum dicoccum grains","Poaceae","Triticum","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Triticum species free threshing wheat hexaploid grains","Poaceae","Triticum","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Vitis vinifera L. fruits","Vitaceae","Vitis","D",0,0,"Early Bronze Age"
"Bab'edh Dhra","BDRA-T","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,0,"Early Bronze Age"
"Beth Shean","BS","Galium tricorne Stokes","Rubiaceae","Galium","W",0,0,"Early Bronze Age"
"Beth Shean","BS","Lens sp.","Fabaceae","Lens","D",0,0,"Early Bronze Age"
"Beth Shean","BS","Vicia faba L.","Fabaceae","Vicia","D",0,0,"Early Bronze Age"
"Beth Shean","BS_EBIB","Brachypodium distachyon","Poaceae","Brachypodium","W",0,45,"Early Bronze Age"
"Beth Shean","BS_EBIB","Briza minor L.","Poaceae","Briza","W",0,9,"Early Bronze Age"
"Beth Shean","BS_EBIB","Bromus sp.","Poaceae","Bromus","W",0,18,"Early Bronze Age"
"Beth Shean","BS_EBIB","Chenopodium murale L.","Chenopodiaceae","Chenopodium","W",0,18,"Early Bronze Age"
"Beth Shean","BS_EBIB","Cicer arietinum L.","Fabaceae","Cicer","D",19,27,"Early Bronze Age"
"Beth Shean","BS_EBIB","Ficus carica L.","Moraceae","Ficus","D",0,18,"Early Bronze Age"
"Beth Shean","BS_EBIB","Galium tricornutum Dandy","Rubiaceae","Galium","W",0,9,"Early Bronze Age"
"Beth Shean","BS_EBIB","Poaceae indet. wild","Poaceae","-","W",0,27,"Early Bronze Age"
"Beth Shean","BS_EBIB","Gynandriris sisyrinchum","Iridaceae","Gynandriris","W",0,36,"Early Bronze Age"
"Beth Shean","BS_EBIB","Hordeum distichum rachis ","Poaceae","Hordeum","D",0,9,"Early Bronze Age"
"Beth Shean","BS_EBIB","Hordeum distichum grain (hulled)","Poaceae","Hordeum","D",36,73,"Early Bronze Age"
"Beth Shean","BS_EBIB","Lathyrus type","Fabaceae","Lathyrus","W",1,18,"Early Bronze Age"
"Beth Shean","BS_EBIB","Lens culinaris Medik.","Fabaceae","Lens","D",12,45,"Early Bronze Age"
"Beth Shean","BS_EBIB","Liliaceae indeterminate","Liliaceae","-","W",0,18,"Early Bronze Age"
"Beth Shean","BS_EBIB","Linum usitatissimum L.","Linaceae","Linum","D",1,45,"Early Bronze Age"
"Beth Shean","BS_EBIB","Lolium temulentum L.","Poaceae","Lolium","W",1,18,"Early Bronze Age"
"Beth Shean","BS_EBIB","Lolium rigidum/temulentum","Poaceae","Lolium","W",5,64,"Early Bronze Age"
"Beth Shean","BS_EBIB","Malvaceae indet.","Malvaceae","-","W",0,9,"Early Bronze Age"
"Beth Shean","BS_EBIB","Malva oxyloba","Malvaceae","Malva","W",0,9,"Early Bronze Age"
"Beth Shean","BS_EBIB","Malva sp.","Malvaceae","Malva","W",0,18,"Early Bronze Age"
"Beth Shean","BS_EBIB","Medicago sp.","Fabaceae","Medicago","W",0,9,"Early Bronze Age"
