"Site","Phase","Taxon","Family","Genus","domestic_wild","Proportion_per_Phase","Ubquity","Period"
"Tepe Hasanlu","TH-VIII","Lens culinaris Medik.","Fabaceae","Lens","D",0,0,"Late Chalcolithic"
"Tepe Hasanlu","TH-VIII","Pistacia sp.","Anacardiaceae","Pistacia","W",0,0,"Late Chalcolithic"
"Tepe Hasanlu","TH-VIII","Pyrus/Malus sp.","Rosaceae","Pyrus/Malus","D",0,0,"Late Chalcolithic"
"Tepe Hasanlu","TH-VIII","Secale sp.","Poaceae","Secale","W",0,0,"Late Chalcolithic"
"Tepe Hasanlu","TH-VIII","Triticum dicoccum grains","Poaceae","Triticum","D",0,0,"Late Chalcolithic"
"Tepe Hasanlu","TH-VIII","Triticum species indeterminate free threshing wheat grains","Poaceae","Triticum","D",0,0,"Late Chalcolithic"
"Tepe Hasanlu","TH-VIII","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",0,0,"Late Chalcolithic"
"Tepe Hasanlu","TH-VIII","Vicia faba L.","Fabaceae","Vicia","D",0,0,"Late Chalcolithic"
"Tepe Hasanlu","TH-VIII","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,0,"Late Chalcolithic"
"Tepe Yahya","TY-V","Aegilops sp. grains","Poaceae","Aegilops","W",0,50,"Late Chalcolithic"
"Tepe Yahya","TY-V","Astragalus sp.","Fabaceae","Astragalus","W",0,50,"Late Chalcolithic"
"Tepe Yahya","TY-V","Avena sp.","Poaceae","Avena","W",0,25,"Late Chalcolithic"
"Tepe Yahya","TY-V","Capparis sp.","Capparaceae","Capparis","W",0,25,"Late Chalcolithic"
"Tepe Yahya","TY-V","Celtis australis L.","Ulmaceae","Celtis","W",0,50,"Late Chalcolithic"
"Tepe Yahya","TY-V","Cucumis/Citrullus","Cucurbitaceae","Cucumis/Citrullus","D",0,25,"Late Chalcolithic"
"Tepe Yahya","TY-V","Hordeum distichum/vulgare grain (naked)","Poaceae","Hordeum","D",0,50,"Late Chalcolithic"
"Tepe Yahya","TY-V","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",0,50,"Late Chalcolithic"
"Tepe Yahya","TY-V","Hordeum distichum grain (hulled)","Poaceae","Hordeum","D",0,25,"Late Chalcolithic"
"Tepe Yahya","TY-V","Hordeum sp. (imprints)","Poaceae","Hordeum","W",0,50,"Late Chalcolithic"
"Tepe Yahya","TY-V","Hordeum sphaerococcum","Poaceae","Hordeum","W",0,25,"Late Chalcolithic"
"Tepe Yahya","TY-V","Lathyrus sativus L.","Fabaceae","Lathyrus","D",0,25,"Late Chalcolithic"
"Tepe Yahya","TY-V","Fabaceae indet.","Fabaceae","-","W",0,25,"Late Chalcolithic"
"Tepe Yahya","TY-V","Lens culinaris Medik.","Fabaceae","Lens","D",0,25,"Late Chalcolithic"
"Tepe Yahya","TY-V","Lithospermum arvense L.","Boraginaceae","Lithospermum","W",0,25,"Late Chalcolithic"
"Tepe Yahya","TY-V","Panicum miliaceum","Poaceae","Panicum","D",0,25,"Late Chalcolithic"
"Tepe Yahya","TY-V","Papaver sp.","Papaveraceae","Papaver","W",0,25,"Late Chalcolithic"
"Tepe Yahya","TY-V","Phalaris sp.","Poaceae","Phalaris","W",0,25,"Late Chalcolithic"
"Tepe Yahya","TY-V","Pistacia vera L. ","Anacardiaceae","Pistacia","W",0,25,"Late Chalcolithic"
"Tepe Yahya","TY-V","Pisum sativum L.","Fabaceae","Pisum","D",0,25,"Late Chalcolithic"
"Tepe Yahya","TY-V","Triticum dicoccum grains","Poaceae","Triticum","D",0,50,"Late Chalcolithic"
"Tepe Yahya","TY-V","Triticum species free threshing wheat hexaploid grains","Poaceae","Triticum","D",0,100,"Late Chalcolithic"
"Tepe Yahya","TY-V","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",0,50,"Late Chalcolithic"
"Tepe Yahya","TY-V","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",0,100,"Late Chalcolithic"
"Tepe Yahya","TY-V","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,50,"Late Chalcolithic"
"Tepe Yahya","TY-VI","Aegilops sp. grains","Poaceae","Aegilops","W",0,0,"Late Chalcolithic"
"Tepe Yahya","TY-VI","Astragalus sp.","Fabaceae","Astragalus","W",0,0,"Late Chalcolithic"
"Tepe Yahya","TY-VI","Avena sp.","Poaceae","Avena","W",0,0,"Late Chalcolithic"
"Tepe Yahya","TY-VI","Capparis sp.","Capparaceae","Capparis","W",0,0,"Late Chalcolithic"
"Tepe Yahya","TY-VI","Celtis australis L.","Ulmaceae","Celtis","W",0,0,"Late Chalcolithic"
"Tepe Yahya","TY-VI","Hordeum vulgare vulgare grain (hulled)","Poaceae","Hordeum","D",0,0,"Late Chalcolithic"
"Tepe Yahya","TY-VI","Hordeum distichum grain (hulled)","Poaceae","Hordeum","D",0,0,"Late Chalcolithic"
"Tepe Yahya","TY-VI","Hordeum sphaerococcum","Poaceae","Hordeum","W",0,0,"Late Chalcolithic"
"Tepe Yahya","TY-VI","Panicum miliaceum","Poaceae","Panicum","D",0,0,"Late Chalcolithic"
"Tepe Yahya","TY-VI","Triticum dicoccum grains","Poaceae","Triticum","D",0,0,"Late Chalcolithic"
"Tepe Yahya","TY-VI","Triticum species free threshing wheat hexaploid grains","Poaceae","Triticum","D",0,0,"Late Chalcolithic"
"Tepe Yahya","TY-VI","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",0,0,"Late Chalcolithic"
"Tepe Yahya","TY-VI","Vitis vinifera L. pips","Vitaceae","Vitis","D",0,0,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_KV_U","Arnebia decumbens  (Vent.) Cosson & Kralik, uncarbonized","Boraginaceae","Arnebia","W",4,40,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_KV_U","Cereal indeterminate grains","Poaceae","-","D",20,40,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_KV_U","cf. Lolium sp.","Poaceae","Lolium","W",2,20,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_KV_U","Galium sp.","Rubiaceae","Galium","W",8,20,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_KV_U","Poaceae indet.","Poaceae","-","W",2,20,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_KV_U","Lithospermum tenuiflorum, uncarbonized","Boraginaceae","Lithospermum","W",35,40,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_KV_U","Thymelaea sp. uncarbonized","Thymelaeaceae","Thymelaea","W",4,40,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_KV_U","Triticum species indeterminate glume wheat spikelet forks","Poaceae","Triticum","D",10,20,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_KV_U","Triticum dicoccum grains","Poaceae","Triticum","D",2,20,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_KV_U","Vitis sp. uncarbonized","Vitaceae","Vitis","W",14,20,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Aegilops sp. grains","Poaceae","Aegilops","W",1,25,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Arnebia decumbens  (Vent.) Cosson & Kralik, uncarbonized","Boraginaceae","Arnebia","W",4,75,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Cereal indeterminate grains","Poaceae","-","D",14,100,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Coronilla sp.","Fabaceae","Coronilla","W",1,25,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Fumaria sp.","Papaveraceae","Fumaria","W",1,25,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Galium sp.","Rubiaceae","Galium","W",42,100,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Poaceae indet.","Poaceae","-","W",1,25,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Hordeum distichum/vulgare grain","Poaceae","Hordeum","D",2,50,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","indeterminata","-","-","W",2,75,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Fabaceae indeterminate large","Fabaceae","-","W",0,25,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Lens sp.","Fabaceae","Lens","D",2,50,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Lithospermum tenuiflorum, uncarbonized","Boraginaceae","Lithospermum","W",13,100,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Silene sp.","Caryophyllaceae","Silene","W",1,25,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Thymelaea sp. uncarbonized","Thymelaeaceae","Thymelaea","W",2,25,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Triticum species indeterminate glume wheat spikelet forks","Poaceae","Triticum","D",13,75,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Triticum dicoccum grains","Poaceae","Triticum","D",2,50,"Late Chalcolithic"
"Yarim Höyük","YAHÖ_U","Vaccaria sp.","Caryophyllaceae","Vaccaria","W",1,25,"Late Chalcolithic"
